user_id,latitude,longitude,visit_count,first_seen,last_seen,avg_speed,total_time_minutes
1,12.982314,77.606383,1,2026-01-01 06:00:00,2026-01-01 06:00:00,0.06906856803489582,0.0
1,12.982368,77.610616,1,2026-01-21 02:00:00,2026-01-21 02:00:00,0.08045449064508058,0.0
1,12.982417,77.608428,1,2026-01-01 18:00:00,2026-01-01 18:00:00,0.024631672535650042,0.0
1,12.982499,77.609337,1,2026-01-25 00:00:00,2026-01-25 00:00:00,0.0,0.0
1,12.98256,77.607995,1,2026-01-03 02:00:00,2026-01-03 02:00:00,0.0,0.0
1,12.982652,77.606022,1,2026-01-23 22:00:00,2026-01-23 22:00:00,0.07030063900300082,0.0
1,12.982667,77.607795,1,2026-01-11 22:00:00,2026-01-11 22:00:00,0.053958331141911335,0.0
1,12.982687,77.607388,1,2026-01-01 12:00:00,2026-01-01 12:00:00,0.03434146322413473,0.0
1,12.982704,77.606533,1,2026-01-13 18:00:00,2026-01-13 18:00:00,0.05611844494124549,0.0
1,12.982836,77.604932,1,2026-01-14 13:00:00,2026-01-14 13:00:00,0.0,0.0
1,12.982847,77.606848,1,2026-01-05 16:00:00,2026-01-05 16:00:00,0.0,0.0
1,12.982876,77.609382,1,2026-01-12 05:00:00,2026-01-12 05:00:00,0.03966921414355803,0.0
1,12.98294,77.60381,1,2026-01-22 21:00:00,2026-01-22 21:00:00,0.0,0.0
1,12.983027,77.608784,1,2026-01-04 03:00:00,2026-01-04 03:00:00,0.0629025307101616,0.0
1,12.983067,77.606779,1,2026-01-02 07:00:00,2026-01-02 07:00:00,0.05675047064825536,0.0
1,12.983105,77.604733,1,2026-01-22 03:00:00,2026-01-22 03:00:00,0.07369711555889613,0.0
1,12.983105,77.610054,1,2026-01-26 01:00:00,2026-01-26 01:00:00,0.0,0.0
1,12.983121,77.608931,1,2026-01-25 06:00:00,2026-01-25 06:00:00,0.0,0.0
1,12.983137,77.609253,1,2026-01-17 04:00:00,2026-01-17 04:00:00,0.09044418061081905,0.0
1,12.983164,77.604749,1,2026-01-10 21:00:00,2026-01-10 21:00:00,0.0,0.0
1,12.983356,77.604135,1,2026-01-20 13:00:00,2026-01-20 13:00:00,0.10765473463840104,0.0
1,12.983429,77.608929,1,2026-01-03 14:00:00,2026-01-03 14:00:00,0.03329537695621859,0.0
1,12.983438,77.60842,1,2026-01-23 04:00:00,2026-01-23 04:00:00,0.0737386934097064,0.0
1,12.983458,77.607447,1,2026-01-30 11:00:00,2026-01-30 11:00:00,0.0,0.0
1,12.983522,77.609445,1,2026-01-13 12:00:00,2026-01-13 12:00:00,0.0,0.0
1,12.983545,77.60277,1,2026-01-06 05:00:00,2026-01-06 05:00:00,0.0,0.0
1,12.983713,77.60814,1,2026-01-01 12:00:00,2026-01-01 12:00:00,0.0,0.0
1,12.983736,77.607878,1,2026-01-12 17:00:00,2026-01-12 17:00:00,0.0,0.0
1,12.983789,77.61114,1,2026-01-07 18:00:00,2026-01-07 18:00:00,0.09910774058825822,0.0
1,12.983793,77.606383,1,2026-01-18 05:00:00,2026-01-18 05:00:00,0.05477236975989375,0.0
1,12.98382,77.610327,1,2026-01-06 17:00:00,2026-01-06 17:00:00,0.050810856596665475,0.0
1,12.983831,77.612431,1,2026-01-24 05:00:00,2026-01-24 05:00:00,0.09988630272101695,0.0
1,12.983842,77.608756,1,2026-01-02 07:00:00,2026-01-02 07:00:00,0.0,0.0
1,12.98385,77.60615,1,2026-01-23 22:00:00,2026-01-23 22:00:00,0.0,0.0
1,12.983947,77.610734,1,2026-01-05 22:00:00,2026-01-05 22:00:00,0.0749311137566637,0.0
1,12.983967,77.607255,1,2026-01-05 04:00:00,2026-01-05 04:00:00,0.04016788473004945,0.0
1,12.983969,77.606015,1,2026-01-12 23:00:00,2026-01-12 23:00:00,0.034834139027470575,0.0
1,12.983988,77.60891,1,2026-01-28 03:00:00,2026-01-28 03:00:00,0.0,0.0
1,12.983989,77.609867,1,2026-01-24 05:00:00,2026-01-24 05:00:00,0.0,0.0
1,12.984028,77.608088,1,2026-01-04 03:00:00,2026-01-04 03:00:00,0.0,0.0
1,12.984076,77.604124,1,2026-01-29 04:00:00,2026-01-29 04:00:00,0.09523139692482177,0.0
1,12.984084,77.609658,1,2026-01-01 00:00:00,2026-01-01 00:00:00,0.0,0.0
1,12.984114,77.606227,1,2026-01-29 10:00:00,2026-01-29 10:00:00,0.050379570468576246,0.0
1,12.984126,77.605598,1,2026-01-02 19:00:00,2026-01-02 19:00:00,0.013378239910398668,0.0
1,12.98413,77.610581,1,2026-01-03 08:00:00,2026-01-03 08:00:00,0.0,0.0
1,12.984143,77.606967,1,2026-01-11 10:00:00,2026-01-11 10:00:00,0.0,0.0
1,12.984176,77.60484,1,2026-01-16 15:00:00,2026-01-16 15:00:00,0.12557177805747982,0.0
1,12.984177,77.606714,1,2026-01-24 23:00:00,2026-01-24 23:00:00,0.03542688434440292,0.0
1,12.984207,77.60953,1,2026-01-28 09:00:00,2026-01-28 09:00:00,0.012199589110099237,0.0
1,12.984391,77.609592,1,2026-01-25 18:00:00,2026-01-25 18:00:00,0.06448512007536898,0.0
1,12.984413,77.609394,1,2026-01-10 15:00:00,2026-01-10 15:00:00,0.0,0.0
1,12.984444,77.601643,1,2026-01-27 08:00:00,2026-01-27 08:00:00,0.1309743456442332,0.0
1,12.984452,77.607609,1,2026-01-04 15:00:00,2026-01-04 15:00:00,0.06100315968237715,0.0
1,12.984477,77.607828,1,2026-01-06 11:00:00,2026-01-06 11:00:00,0.09542256925818506,0.0
1,12.984531,77.604767,1,2026-01-10 09:00:00,2026-01-10 09:00:00,0.0,0.0
1,12.984537,77.607133,1,2026-01-28 03:00:00,2026-01-28 03:00:00,0.06249741116734634,0.0
1,12.984576,77.609737,1,2026-01-17 22:00:00,2026-01-17 22:00:00,0.0,0.0
1,12.984597,77.610036,1,2026-01-19 00:00:00,2026-01-19 00:00:00,0.0,0.0
1,12.984633,77.610828,1,2026-01-14 01:00:00,2026-01-14 01:00:00,0.1366320845353882,0.0
1,12.984649,77.607694,1,2026-01-18 23:00:00,2026-01-18 23:00:00,0.0,0.0
1,12.984663,77.606166,1,2026-01-29 10:00:00,2026-01-29 10:00:00,0.0,0.0
1,12.98473,77.610826,1,2026-01-29 16:00:00,2026-01-29 16:00:00,0.08646746912837872,0.0
1,12.984741,77.609312,1,2026-01-24 11:00:00,2026-01-24 11:00:00,0.0173404598798569,0.0
1,12.98476,77.608029,1,2026-01-18 17:00:00,2026-01-18 17:00:00,0.04104394046830622,0.0
1,12.984801,77.607899,1,2026-01-09 14:00:00,2026-01-09 14:00:00,0.10721056951149888,0.0
1,12.984821,77.609488,1,2026-01-13 00:00:00,2026-01-13 00:00:00,0.5149081540602617,0.0
1,12.984847,77.605588,1,2026-01-02 13:00:00,2026-01-02 13:00:00,0.0,0.0
1,12.984856,77.605777,1,2026-01-21 20:00:00,2026-01-21 20:00:00,0.03511634349418769,0.0
1,12.984947,77.608351,1,2026-01-13 00:00:00,2026-01-13 00:00:00,0.0,0.0
1,12.98495,77.604968,1,2026-01-24 17:00:00,2026-01-24 17:00:00,0.08068890740581117,0.0
1,12.984964,77.601997,1,2026-01-26 19:00:00,2026-01-26 19:00:00,0.07546465645001617,0.0
1,12.984965,77.607956,1,2026-01-26 01:00:00,2026-01-26 01:00:00,0.027571958941832182,0.0
1,12.985006,77.604185,1,2026-01-19 18:00:00,2026-01-19 18:00:00,0.0,0.0
1,12.985051,77.609812,1,2026-01-05 10:00:00,2026-01-05 10:00:00,0.0,0.0
1,12.985052,77.608424,1,2026-01-19 12:00:00,2026-01-19 12:00:00,0.020140623961235338,0.0
1,12.985061,77.610326,1,2026-01-07 18:00:00,2026-01-07 18:00:00,0.0,0.0
1,12.985094,77.605048,1,2026-01-06 05:00:00,2026-01-06 05:00:00,0.09224507769392824,0.0
1,12.9851,77.60698,1,2026-01-16 03:00:00,2026-01-16 03:00:00,0.06306963473955943,0.0
1,12.985112,77.608048,1,2026-01-08 19:00:00,2026-01-08 19:00:00,0.03639674601651536,0.0
1,12.985132,77.611409,1,2026-01-22 15:00:00,2026-01-22 15:00:00,0.08864166983711969,0.0
1,12.98515,77.607933,1,2026-01-06 11:00:00,2026-01-06 11:00:00,0.0,0.0
1,12.985178,77.606677,1,2026-01-04 09:00:00,2026-01-04 09:00:00,0.033772270373613696,0.0
1,12.985189,77.605774,1,2026-01-09 20:00:00,2026-01-09 20:00:00,0.0,0.0
1,12.985193,77.605953,1,2026-01-19 00:00:00,2026-01-19 00:00:00,0.2030489311251063,0.0
1,12.985194,77.607423,1,2026-01-05 10:00:00,2026-01-05 10:00:00,0.06427149158025881,0.0
1,12.985248,77.603972,1,2026-01-16 21:00:00,2026-01-16 21:00:00,0.0,0.0
1,12.985257,77.608211,1,2026-01-27 02:00:00,2026-01-27 02:00:00,0.09893014559546406,0.0
1,12.985318,77.608608,1,2026-01-02 13:00:00,2026-01-02 13:00:00,0.02752204243286238,0.0
1,12.985327,77.608715,1,2026-01-18 17:00:00,2026-01-18 17:00:00,0.0,0.0
1,12.985368,77.609271,1,2026-01-11 22:00:00,2026-01-11 22:00:00,0.0,0.0
1,12.985385,77.60711,1,2026-01-15 14:00:00,2026-01-15 14:00:00,0.1197980328704409,0.0
1,12.98542,77.610933,1,2026-01-15 20:00:00,2026-01-15 20:00:00,0.0,0.0
1,12.985421,77.607588,1,2026-01-15 02:00:00,2026-01-15 02:00:00,0.01758896978852736,0.0
1,12.985433,77.607837,1,2026-01-17 16:00:00,2026-01-17 16:00:00,0.0,0.0
1,12.985445,77.607337,1,2026-01-15 20:00:00,2026-01-15 20:00:00,0.019288775602611503,0.0
1,12.985476,77.608176,1,2026-01-10 09:00:00,2026-01-10 09:00:00,0.08295218571653133,0.0
1,12.985482,77.604914,1,2026-01-09 02:00:00,2026-01-09 02:00:00,0.07353739250240529,0.0
1,12.98551,77.607808,1,2026-01-13 12:00:00,2026-01-13 12:00:00,0.07365738293071691,0.0
1,12.985515,77.609483,1,2026-01-26 07:00:00,2026-01-26 07:00:00,0.0,0.0
1,12.985622,77.60807,1,2026-01-19 06:00:00,2026-01-19 06:00:00,0.041135635456572624,0.0
1,12.985668,77.608697,1,2026-01-17 10:00:00,2026-01-17 10:00:00,0.08829843214075646,0.0
1,12.98567,77.606322,1,2026-01-15 14:00:00,2026-01-15 14:00:00,0.0,0.0
1,12.98572,77.612224,1,2026-01-30 17:00:00,2026-01-30 17:00:00,0.09806340244341037,0.0
1,12.985749,77.6086,1,2026-01-08 01:00:00,2026-01-08 01:00:00,0.02954860411939309,0.0
1,12.985831,77.606184,1,2026-01-08 07:00:00,2026-01-08 07:00:00,0.0,0.0
1,12.98584,77.608654,1,2026-01-03 02:00:00,2026-01-03 02:00:00,0.05572115151453277,0.0
1,12.985887,77.609305,1,2026-01-06 23:00:00,2026-01-06 23:00:00,0.1423929171361877,0.0
1,12.985913,77.608979,1,2026-01-14 07:00:00,2026-01-14 07:00:00,0.09610201148372605,0.0
1,12.985983,77.60971,1,2026-01-23 10:00:00,2026-01-23 10:00:00,0.054754809697961794,0.0
1,12.98601,77.606738,1,2026-01-27 14:00:00,2026-01-27 14:00:00,0.08773260845034575,0.0
1,12.986051,77.608517,1,2026-01-27 02:00:00,2026-01-27 02:00:00,0.0,0.0
1,12.986078,77.604595,1,2026-01-09 14:00:00,2026-01-09 14:00:00,0.0,0.0
1,12.986083,77.605668,1,2026-01-29 22:00:00,2026-01-29 22:00:00,0.09893567913923497,0.0
1,12.986108,77.608317,1,2026-01-28 09:00:00,2026-01-28 09:00:00,0.0,0.0
1,12.986122,77.607184,1,2026-01-21 14:00:00,2026-01-21 14:00:00,0.12218864459190554,0.0
1,12.986129,77.60856,1,2026-01-19 06:00:00,2026-01-19 06:00:00,0.0,0.0
1,12.986149,77.605888,1,2026-01-26 13:00:00,2026-01-26 13:00:00,0.0677285132331995,0.0
1,12.986162,77.607602,1,2026-01-17 22:00:00,2026-01-17 22:00:00,0.014210763343769696,0.0
1,12.986203,77.606767,1,2026-01-23 04:00:00,2026-01-23 04:00:00,0.0,0.0
1,12.986256,77.607379,1,2026-01-20 19:00:00,2026-01-20 19:00:00,0.0,0.0
1,12.986276,77.607688,1,2026-01-02 01:00:00,2026-01-02 01:00:00,0.06248726354050714,0.0
1,12.98629,77.609141,1,2026-01-20 07:00:00,2026-01-20 07:00:00,0.0,0.0
1,12.986311,77.611563,1,2026-01-25 06:00:00,2026-01-25 06:00:00,0.08190076846515895,0.0
1,12.986357,77.606432,1,2026-01-10 15:00:00,2026-01-10 15:00:00,0.04584776438201277,0.0
1,12.986393,77.60255,1,2026-01-30 23:00:00,2026-01-30 23:00:00,0.17991874860179743,0.0
1,12.986441,77.605993,1,2026-01-23 16:00:00,2026-01-23 16:00:00,0.06948428432592259,0.0
1,12.986459,77.606843,1,2026-01-04 21:00:00,2026-01-04 21:00:00,0.02128656849767228,0.0
1,12.986486,77.60799,1,2026-01-04 15:00:00,2026-01-04 15:00:00,0.0,0.0
1,12.986519,77.607721,1,2026-01-14 19:00:00,2026-01-14 19:00:00,0.0,0.0
1,12.986533,77.609269,1,2026-01-30 05:00:00,2026-01-30 05:00:00,0.0577116000361164,0.0
1,12.98656,77.606787,1,2026-01-22 21:00:00,2026-01-22 21:00:00,0.08975301900063815,0.0
1,12.986717,77.60692,1,2026-01-08 13:00:00,2026-01-08 13:00:00,0.0,0.0
1,12.986752,77.609275,1,2026-01-30 11:00:00,2026-01-30 11:00:00,0.07161047590339702,0.0
1,12.986783,77.610154,1,2026-01-12 11:00:00,2026-01-12 11:00:00,0.07388941111369997,0.0
1,12.986807,77.606575,1,2026-01-29 04:00:00,2026-01-29 04:00:00,0.0,0.0
1,12.986852,77.60817,1,2026-01-16 15:00:00,2026-01-16 15:00:00,0.0,0.0
1,12.986864,77.610448,1,2026-01-14 13:00:00,2026-01-14 13:00:00,0.03246760179367216,0.0
1,12.986899,77.606285,1,2026-01-07 00:00:00,2026-01-07 00:00:00,0.35455977469466676,0.0
1,12.986957,77.60777,1,2026-01-18 11:00:00,2026-01-18 11:00:00,0.055445661187981034,0.0
1,12.986984,77.607847,1,2026-01-12 17:00:00,2026-01-12 17:00:00,0.018210311687439484,0.0
1,12.98699,77.608628,1,2026-01-07 06:00:00,2026-01-07 06:00:00,0.0,0.0
1,12.987022,77.607608,1,2026-01-20 07:00:00,2026-01-20 07:00:00,0.0784488138522456,0.0
1,12.987028,77.603983,1,2026-01-10 03:00:00,2026-01-10 03:00:00,0.04082298430811705,0.0
1,12.987106,77.610339,1,2026-01-07 12:00:00,2026-01-07 12:00:00,0.03181762517289209,0.0
1,12.987209,77.605952,1,2026-01-21 02:00:00,2026-01-21 02:00:00,0.0,0.0
1,12.987261,77.605449,1,2026-01-30 05:00:00,2026-01-30 05:00:00,0.0,0.0
1,12.987267,77.610526,1,2026-01-09 20:00:00,2026-01-09 20:00:00,0.1122292375536098,0.0
1,12.987313,77.611345,1,2026-01-13 06:00:00,2026-01-13 06:00:00,0.07079985061420153,0.0
1,12.987369,77.608002,1,2026-01-16 21:00:00,2026-01-16 21:00:00,0.01008579746343231,0.0
1,12.987465,77.607714,1,2026-01-03 14:00:00,2026-01-03 14:00:00,0.0,0.0
1,12.987501,77.607373,1,2026-01-08 07:00:00,2026-01-08 07:00:00,0.039684330948083,0.0
1,12.987501,77.609917,1,2026-01-28 15:00:00,2026-01-28 15:00:00,0.03935952689692682,0.0
1,12.98752,77.611423,1,2026-01-19 18:00:00,2026-01-19 18:00:00,0.07206011724552132,0.0
1,12.987584,77.606958,1,2026-01-07 06:00:00,2026-01-07 06:00:00,0.01781655260553147,0.0
1,12.987652,77.603156,1,2026-01-17 16:00:00,2026-01-17 16:00:00,0.10919537025820321,0.0
1,12.987654,77.609862,1,2026-01-05 04:00:00,2026-01-05 04:00:00,0.0,0.0
1,12.987672,77.604928,1,2026-01-26 07:00:00,2026-01-26 07:00:00,0.12737557882015263,0.0
1,12.987753,77.608801,1,2026-01-20 01:00:00,2026-01-20 01:00:00,0.08542286734578657,0.0
1,12.987755,77.605072,1,2026-01-22 03:00:00,2026-01-22 03:00:00,0.0,0.0
1,12.987922,77.608136,1,2026-01-12 11:00:00,2026-01-12 11:00:00,0.0,0.0
1,12.987933,77.611058,1,2026-01-27 08:00:00,2026-01-27 08:00:00,0.0,0.0
1,12.988087,77.607517,1,2026-01-20 19:00:00,2026-01-20 19:00:00,0.1078973004152951,0.0
1,12.988094,77.607893,1,2026-01-10 21:00:00,2026-01-10 21:00:00,0.07375448706067107,0.0
1,12.988131,77.605655,1,2026-01-18 23:00:00,2026-01-18 23:00:00,0.07700419239254468,0.0
1,12.988166,77.608498,1,2026-01-28 21:00:00,2026-01-28 21:00:00,0.029074831525196784,0.0
1,12.988587,77.60368,1,2026-01-20 01:00:00,2026-01-20 01:00:00,0.0,0.0
1,12.988602,77.60669,1,2026-01-05 16:00:00,2026-01-05 16:00:00,0.08772506699972392,0.0
1,12.988614,77.610257,1,2026-01-18 05:00:00,2026-01-18 05:00:00,0.0,0.0
1,12.988723,77.609093,1,2026-01-07 12:00:00,2026-01-07 12:00:00,0.0,0.0
1,12.988864,77.60598,1,2026-01-09 08:00:00,2026-01-09 08:00:00,0.06579054903794637,0.0
1,12.988908,77.607002,1,2026-01-08 13:00:00,2026-01-08 13:00:00,0.0590714737256526,0.0
1,12.988997,77.603926,1,2026-01-09 08:00:00,2026-01-09 08:00:00,0.0,0.0
1,12.98918,77.606264,1,2026-01-25 00:00:00,2026-01-25 00:00:00,0.9501518321659214,0.0
1,12.990091,77.6082,1,2026-01-16 03:00:00,2026-01-16 03:00:00,0.0,0.0
1,12.990158,77.608006,1,2026-01-16 09:00:00,2026-01-16 09:00:00,0.003807955847693641,0.0
2,12.947211,77.610661,1,2026-01-05 16:00:00,2026-01-05 16:00:00,0.1172052262356321,0.0
2,12.94757,77.612509,1,2026-01-21 02:00:00,2026-01-21 02:00:00,0.09463009407445015,0.0
2,12.947625,77.613817,1,2026-01-11 04:00:00,2026-01-11 04:00:00,0.12362328499056793,0.0
2,12.948068,77.612003,1,2026-01-06 05:00:00,2026-01-06 05:00:00,0.10420628882349312,0.0
2,12.948232,77.611205,1,2026-01-13 00:00:00,2026-01-13 00:00:00,0.0,0.0
2,12.948819,77.615315,1,2026-01-12 11:00:00,2026-01-12 11:00:00,0.0,0.0
2,12.948941,77.610999,1,2026-01-14 13:00:00,2026-01-14 13:00:00,0.0,0.0
2,12.949327,77.610364,1,2026-01-13 12:00:00,2026-01-13 12:00:00,0.0,0.0
2,12.949384,77.614709,1,2026-01-16 03:00:00,2026-01-16 03:00:00,0.0,0.0
2,12.949737,77.613725,1,2026-01-11 16:00:00,2026-01-11 16:00:00,0.0,0.0
2,12.949761,77.614345,1,2026-01-15 14:00:00,2026-01-15 14:00:00,0.0,0.0
2,12.949902,77.611995,1,2026-01-23 22:00:00,2026-01-23 22:00:00,0.13130287198895632,0.0
2,12.949982,77.611109,1,2026-01-05 04:00:00,2026-01-05 04:00:00,0.0,0.0
2,12.950185,77.612515,1,2026-01-11 16:00:00,2026-01-11 16:00:00,0.036495708300946464,0.0
2,12.950399,77.611714,1,2026-01-01 12:00:00,2026-01-01 12:00:00,0.08438139424322112,0.0
2,12.950414,77.611643,1,2026-01-02 13:00:00,2026-01-02 13:00:00,0.06856136252377144,0.0
2,12.950678,77.609615,1,2026-01-24 17:00:00,2026-01-24 17:00:00,0.13087167831524868,0.0
2,12.95069,77.609705,1,2026-01-13 18:00:00,2026-01-13 18:00:00,0.028088852072924272,0.0
2,12.95072,77.612365,1,2026-01-25 12:00:00,2026-01-25 12:00:00,0.0390483848562162,0.0
2,12.950752,77.611064,1,2026-01-03 08:00:00,2026-01-03 08:00:00,0.08346645456129954,0.0
2,12.950796,77.615925,1,2026-01-14 01:00:00,2026-01-14 01:00:00,0.12710575225492518,0.0
2,12.950858,77.611313,1,2026-01-18 05:00:00,2026-01-18 05:00:00,0.0,0.0
2,12.951008,77.609421,1,2026-01-12 17:00:00,2026-01-12 17:00:00,0.0,0.0
2,12.951017,77.611323,1,2026-01-11 10:00:00,2026-01-11 10:00:00,0.07811305882778426,0.0
2,12.951053,77.613724,1,2026-01-17 04:00:00,2026-01-17 04:00:00,0.08858762902250529,0.0
2,12.951072,77.609429,1,2026-01-02 01:00:00,2026-01-02 01:00:00,0.0,0.0
2,12.9511,77.610768,1,2026-01-07 12:00:00,2026-01-07 12:00:00,0.0,0.0
2,12.951173,77.612571,1,2026-01-06 17:00:00,2026-01-06 17:00:00,0.0998848833419372,0.0
2,12.951218,77.610841,1,2026-01-11 10:00:00,2026-01-11 10:00:00,0.0,0.0
2,12.951295,77.614506,1,2026-01-25 00:00:00,2026-01-25 00:00:00,0.6553984735049202,0.0
2,12.95141,77.613761,1,2026-01-22 15:00:00,2026-01-22 15:00:00,0.05122564581668865,0.0
2,12.951427,77.611317,1,2026-01-02 01:00:00,2026-01-02 01:00:00,0.07277415888593433,0.0
2,12.951466,77.614699,1,2026-01-26 07:00:00,2026-01-26 07:00:00,0.0,0.0
2,12.951507,77.614235,1,2026-01-23 22:00:00,2026-01-23 22:00:00,0.0,0.0
2,12.951591,77.607972,1,2026-01-13 18:00:00,2026-01-13 18:00:00,0.0,0.0
2,12.951678,77.607613,1,2026-01-06 11:00:00,2026-01-06 11:00:00,0.09939246303396711,0.0
2,12.951784,77.614259,1,2026-01-15 08:00:00,2026-01-15 08:00:00,0.08339216248511654,0.0
2,12.951834,77.610669,1,2026-01-16 03:00:00,2026-01-16 03:00:00,0.09189958298372089,0.0
2,12.951922,77.608691,1,2026-01-04 15:00:00,2026-01-04 15:00:00,0.10658118934995246,0.0
2,12.951991,77.610725,1,2026-01-18 17:00:00,2026-01-18 17:00:00,0.13559246425974852,0.0
2,12.952014,77.61293,1,2026-01-09 14:00:00,2026-01-09 14:00:00,0.0,0.0
2,12.952025,77.612114,1,2026-01-04 15:00:00,2026-01-04 15:00:00,0.0,0.0
2,12.952025,77.612821,1,2026-01-21 14:00:00,2026-01-21 14:00:00,0.032580271419770754,0.0
2,12.952038,77.610575,1,2026-01-27 14:00:00,2026-01-27 14:00:00,0.020109553944480784,0.0
2,12.95205,77.612948,1,2026-01-28 09:00:00,2026-01-28 09:00:00,0.07119612919131002,0.0
2,12.952085,77.614625,1,2026-01-23 10:00:00,2026-01-23 10:00:00,0.08678156410526594,0.0
2,12.952171,77.614283,1,2026-01-13 12:00:00,2026-01-13 12:00:00,0.04927187254121639,0.0
2,12.952184,77.611649,1,2026-01-27 08:00:00,2026-01-27 08:00:00,0.0,0.0
2,12.952285,77.612979,1,2026-01-24 23:00:00,2026-01-24 23:00:00,0.0691692179547498,0.0
2,12.952295,77.606996,1,2026-01-05 22:00:00,2026-01-05 22:00:00,0.15977871279832842,0.0
2,12.952343,77.614548,1,2026-01-21 08:00:00,2026-01-21 08:00:00,0.08855763325130434,0.0
2,12.952363,77.61191,1,2026-01-03 14:00:00,2026-01-03 14:00:00,0.0,0.0
2,12.952372,77.611704,1,2026-01-12 11:00:00,2026-01-12 11:00:00,0.09655460021753672,0.0
2,12.952387,77.607326,1,2026-01-06 11:00:00,2026-01-06 11:00:00,0.0,0.0
2,12.952413,77.609846,1,2026-01-16 21:00:00,2026-01-16 21:00:00,0.000382036515715856,0.0
2,12.952423,77.609864,1,2026-01-16 15:00:00,2026-01-16 15:00:00,0.0,0.0
2,12.952438,77.614385,1,2026-01-25 06:00:00,2026-01-25 06:00:00,0.0581130710043578,0.0
2,12.952439,77.612583,1,2026-01-03 02:00:00,2026-01-03 02:00:00,0.05768236369276124,0.0
2,12.952472,77.612217,1,2026-01-20 19:00:00,2026-01-20 19:00:00,0.08593808869582993,0.0
2,12.952669,77.612277,1,2026-01-12 23:00:00,2026-01-12 23:00:00,0.06129808224618599,0.0
2,12.952674,77.614102,1,2026-01-11 22:00:00,2026-01-11 22:00:00,0.05493822768273146,0.0
2,12.952681,77.612875,1,2026-01-08 13:00:00,2026-01-08 13:00:00,0.09450777530616838,0.0
2,12.952712,77.611683,1,2026-01-13 06:00:00,2026-01-13 06:00:00,0.0835907127166184,0.0
2,12.952731,77.610823,1,2026-01-12 17:00:00,2026-01-12 17:00:00,0.11051591355312239,0.0
2,12.952779,77.611929,1,2026-01-25 06:00:00,2026-01-25 06:00:00,0.0,0.0
2,12.9528,77.615332,1,2026-01-03 14:00:00,2026-01-03 14:00:00,0.06019899116621141,0.0
2,12.952881,77.610465,1,2026-01-15 14:00:00,2026-01-15 14:00:00,0.07327473347558391,0.0
2,12.952966,77.612882,1,2026-01-08 19:00:00,2026-01-08 19:00:00,0.0,0.0
2,12.952975,77.61541,1,2026-01-26 19:00:00,2026-01-26 19:00:00,0.09150971959361669,0.0
2,12.952978,77.611872,1,2026-01-29 04:00:00,2026-01-29 04:00:00,0.0,0.0
2,12.953055,77.613686,1,2026-01-24 05:00:00,2026-01-24 05:00:00,0.026119952695968975,0.0
2,12.953071,77.613906,1,2026-01-09 08:00:00,2026-01-09 08:00:00,0.09998563300493955,0.0
